hb,month,season,number_of_attendances_aggregate,discharge_destination_admission_to_same,discharge_destination_residence
Greater Glasgow and Clyde,201708,Other,5421,1382,3795
Greater Glasgow and Clyde,201708,Other,7792,2270,4961
Greater Glasgow and Clyde,201708,Other,1723,0,1590
Greater Glasgow and Clyde,201708,Other,2882,0,2568
Greater Glasgow and Clyde,201708,Other,8726,2649,5768
Greater Glasgow and Clyde,201708,Other,4863,946,3901
Highland,201708,Other,713,NA,NA
Highland,201708,Other,132,NA,NA
Highland,201708,Other,392,NA,NA
Highland,201708,Other,727,180,536
Highland,201708,Other,549,NA,NA
Highland,201708,Other,207,NA,NA
Highland,201708,Other,661,165,493
Highland,201708,Other,85,NA,NA
Highland,201708,Other,3219,682,2521
Highland,201708,Other,397,NA,NA
Highland,201708,Other,103,NA,NA
Highland,201708,Other,987,154,823
Highland,201708,Other,437,NA,NA
Highland,201708,Other,242,NA,NA
Highland,201708,Other,108,NA,NA
Highland,201708,Other,157,NA,NA
Highland,201708,Other,387,NA,NA
Highland,201708,Other,209,NA,NA
Highland,201708,Other,175,NA,NA
Lanarkshire,201708,Other,5777,1805,3825
Lanarkshire,201708,Other,67,NA,NA
Lanarkshire,201708,Other,98,NA,NA
Lanarkshire,201708,Other,5537,1606,3833
Lanarkshire,201708,Other,5993,1690,4163
Lothian,201708,Other,216,NA,NA
Lothian,201708,Other,4178,1103,3032
Lothian,201708,Other,4714,886,3758
Lothian,201708,Other,10312,2969,7201
Lothian,201708,Other,3772,487,3226
Orkney,201708,Other,607,133,467
Shetland,201708,Other,663,148,511
Tayside,201708,Other,4359,1298,2735
Tayside,201708,Other,2238,392,1511
Tayside,201708,Other,45,0,41
Tayside,201708,Other,313,0,293
Tayside,201708,Other,1288,0,1188
Tayside,201708,Other,186,0,171
Tayside,201708,Other,109,0,94
Tayside,201708,Other,556,0,525
Tayside,201708,Other,249,0,238
Tayside,201708,Other,431,0,394
Western Isles,201708,Other,81,NA,NA
Western Isles,201708,Other,655,131,506
Western Isles,201708,Other,135,8,126
Ayrshire and Arran,201709,Other,233,NA,NA
Ayrshire and Arran,201709,Other,80,NA,NA
Ayrshire and Arran,201709,Other,6054,2032,3708
Ayrshire and Arran,201709,Other,3158,930,2037
Ayrshire and Arran,201709,Other,87,NA,NA
Borders,201709,Other,5,NA,NA
Borders,201709,Other,111,NA,NA
Borders,201709,Other,12,NA,NA
Borders,201709,Other,45,NA,NA
Borders,201709,Other,2661,823,1628
Dumfries and Galloway,201709,Other,28,NA,NA
Dumfries and Galloway,201709,Other,36,NA,NA
Dumfries and Galloway,201709,Other,2,NA,NA
Dumfries and Galloway,201709,Other,9,0,6
Dumfries and Galloway,201709,Other,1075,82,904
Dumfries and Galloway,201709,Other,3316,1225,1972
Fife,201709,Other,5592,1614,3774
Fife,201709,Other,173,0,165
Fife,201709,Other,305,2,289
Fife,201709,Other,1893,23,1697
Forth Valley,201709,Other,1544,1,1167
Forth Valley,201709,Other,5349,1440,3025
Grampian,201709,Other,5043,1294,3262
Grampian,201709,Other,1380,143,1184
Grampian,201709,Other,109,NA,NA
Grampian,201709,Other,7,NA,NA
Grampian,201709,Other,35,NA,NA
Grampian,201709,Other,1469,NA,NA
Grampian,201709,Other,726,NA,NA
Grampian,201709,Other,257,NA,NA
Grampian,201709,Other,146,NA,NA
Grampian,201709,Other,243,NA,NA
Grampian,201709,Other,2104,383,1661
Grampian,201709,Other,47,NA,NA
Grampian,201709,Other,15,NA,NA
Grampian,201709,Other,91,NA,NA
Grampian,201709,Other,17,NA,NA
Grampian,201709,Other,104,NA,NA
Grampian,201709,Other,43,NA,NA
Greater Glasgow and Clyde,201709,Other,1467,213,1171
Greater Glasgow and Clyde,201709,Other,2623,668,1738
Greater Glasgow and Clyde,201709,Other,5285,1368,3645
Greater Glasgow and Clyde,201709,Other,7947,2302,5053
Greater Glasgow and Clyde,201709,Other,1813,0,1677
Greater Glasgow and Clyde,201709,Other,2932,1,2630
Greater Glasgow and Clyde,201709,Other,8639,2687,5610
Greater Glasgow and Clyde,201709,Other,5537,1039,4475
Highland,201709,Other,678,NA,NA
Highland,201709,Other,101,NA,NA
Highland,201709,Other,321,NA,NA
Highland,201709,Other,690,185,486
Highland,201709,Other,519,NA,NA
Highland,201709,Other,197,NA,NA
Highland,201709,Other,576,165,408
Highland,201709,Other,44,NA,NA
Highland,201709,Other,3046,803,2227
Highland,201709,Other,341,NA,NA
Highland,201709,Other,73,NA,NA
Highland,201709,Other,862,156,703
Highland,201709,Other,417,NA,NA
Highland,201709,Other,194,NA,NA
Highland,201709,Other,37,NA,NA
Highland,201709,Other,215,NA,NA
Highland,201709,Other,372,NA,NA
Highland,201709,Other,155,NA,NA
Highland,201709,Other,141,NA,NA
Lanarkshire,201709,Other,5848,1814,3881
Lanarkshire,201709,Other,75,NA,NA
Lanarkshire,201709,Other,63,NA,NA
Lanarkshire,201709,Other,5458,1488,3851
Lanarkshire,201709,Other,5986,1821,3962
Lothian,201709,Other,165,NA,NA
Lothian,201709,Other,4060,1109,2922
Lothian,201709,Other,4839,895,3871
Lothian,201709,Other,10018,2812,7075
Lothian,201709,Other,4280,542,3736
Orkney,201709,Other,503,138,361
Shetland,201709,Other,651,151,490
Tayside,201709,Other,4287,1325,2651
Tayside,201709,Other,2194,425,1475
Tayside,201709,Other,30,0,25
Tayside,201709,Other,296,0,278
Tayside,201709,Other,1277,0,1162
Tayside,201709,Other,170,0,164
Tayside,201709,Other,99,0,94
Tayside,201709,Other,498,0,476
Tayside,201709,Other,190,0,182
Tayside,201709,Other,371,0,345
Western Isles,201709,Other,53,NA,NA
Western Isles,201709,Other,562,121,426
Western Isles,201709,Other,136,10,124
Ayrshire and Arran,201710,Other,207,NA,NA
Ayrshire and Arran,201710,Other,60,NA,NA
Ayrshire and Arran,201710,Other,6001,2147,3550
Ayrshire and Arran,201710,Other,3173,950,1975
Ayrshire and Arran,201710,Other,79,NA,NA
Borders,201710,Other,11,NA,NA
Borders,201710,Other,87,NA,NA
Borders,201710,Other,13,NA,NA
Borders,201710,Other,33,NA,NA
Borders,201710,Other,2598,805,1571
Dumfries and Galloway,201710,Other,28,NA,NA
Dumfries and Galloway,201710,Other,33,NA,NA
Dumfries and Galloway,201710,Other,4,NA,NA
Dumfries and Galloway,201710,Other,9,0,8
Dumfries and Galloway,201710,Other,1037,67,874
Dumfries and Galloway,201710,Other,3000,1145,1738
Fife,201710,Other,5281,1649,3479
Fife,201710,Other,122,2,108
Fife,201710,Other,312,1,306
Fife,201710,Other,1660,22,1489
Forth Valley,201710,Other,1540,5,1212
Forth Valley,201710,Other,5448,1509,3143
Grampian,201710,Other,5002,1271,3335
Grampian,201710,Other,1292,147,1089
Grampian,201710,Other,102,NA,NA
Grampian,201710,Other,10,NA,NA
Grampian,201710,Other,32,NA,NA
Grampian,201710,Other,1328,NA,NA
Grampian,201710,Other,684,NA,NA
Grampian,201710,Other,253,NA,NA
Grampian,201710,Other,170,NA,NA
Grampian,201710,Other,291,NA,NA
Grampian,201710,Other,1957,378,1516
Grampian,201710,Other,56,NA,NA
Grampian,201710,Other,20,NA,NA
Grampian,201710,Other,96,NA,NA
Grampian,201710,Other,12,NA,NA
Grampian,201710,Other,71,NA,NA
Grampian,201710,Other,27,NA,NA
Greater Glasgow and Clyde,201710,Other,1409,210,1106
Greater Glasgow and Clyde,201710,Other,2682,659,1808
Greater Glasgow and Clyde,201710,Other,5211,1357,3624
Greater Glasgow and Clyde,201710,Other,8175,2306,5289
Greater Glasgow and Clyde,201710,Other,1652,0,1524
Greater Glasgow and Clyde,201710,Other,2774,0,2480
Greater Glasgow and Clyde,201710,Other,8710,2758,5670
Greater Glasgow and Clyde,201710,Other,5290,1016,4253
Highland,201710,Other,552,NA,NA
Highland,201710,Other,132,NA,NA
Highland,201710,Other,354,NA,NA
Highland,201710,Other,565,162,384
Highland,201710,Other,431,NA,NA
Highland,201710,Other,208,NA,NA
Highland,201710,Other,599,184,410
Highland,201710,Other,45,NA,NA
Highland,201710,Other,2843,742,2086
Highland,201710,Other,329,NA,NA
Highland,201710,Other,52,NA,NA
Highland,201710,Other,731,146,579
Highland,201710,Other,397,NA,NA
Highland,201710,Other,155,NA,NA
Highland,201710,Other,43,NA,NA
Highland,201710,Other,205,NA,NA
Highland,201710,Other,355,NA,NA
Highland,201710,Other,142,NA,NA
Highland,201710,Other,150,NA,NA
Lanarkshire,201710,Other,5794,1845,3788
Lanarkshire,201710,Other,51,NA,NA
Lanarkshire,201710,Other,56,NA,NA
Lanarkshire,201710,Other,5328,1533,3707
Lanarkshire,201710,Other,6050,1819,4066
Lothian,201710,Other,190,NA,NA
Lothian,201710,Other,4077,1077,2958
Lothian,201710,Other,4614,891,3668
Lothian,201710,Other,10261,3019,7092
Lothian,201710,Other,4253,530,3717
Orkney,201710,Other,501,144,348
Shetland,201710,Other,577,143,419
Tayside,201710,Other,4157,1278,2551
Tayside,201710,Other,2001,329,1328
Tayside,201710,Other,34,0,28
Tayside,201710,Other,292,0,277
Tayside,201710,Other,1249,0,1128
Tayside,201710,Other,181,0,169
Tayside,201710,Other,97,0,85
Tayside,201710,Other,509,0,478
Tayside,201710,Other,189,1,174
Tayside,201710,Other,347,0,324
Western Isles,201710,Other,60,NA,NA
Western Isles,201710,Other,528,147,363
Western Isles,201710,Other,103,8,94
Ayrshire and Arran,201711,Other,155,NA,NA
Ayrshire and Arran,201711,Other,45,NA,NA
Ayrshire and Arran,201711,Other,5657,2071,3317
Ayrshire and Arran,201711,Other,2918,896,1889
Ayrshire and Arran,201711,Other,76,NA,NA
Borders,201711,Other,7,NA,NA
Borders,201711,Other,73,NA,NA
Borders,201711,Other,5,NA,NA
Borders,201711,Other,36,NA,NA
Borders,201711,Other,2405,779,1406
Dumfries and Galloway,201711,Other,25,NA,NA
Dumfries and Galloway,201711,Other,26,NA,NA
Dumfries and Galloway,201711,Other,5,0,5
Dumfries and Galloway,201711,Other,956,77,794
Dumfries and Galloway,201711,Other,2966,1162,1661
Fife,201711,Other,5071,1614,3254
Fife,201711,Other,168,0,159
Fife,201711,Other,293,2,284
Fife,201711,Other,1603,18,1428
Forth Valley,201711,Other,1355,1,1068
Forth Valley,201711,Other,5245,1454,3109
Grampian,201711,Other,4674,1355,2973
Grampian,201711,Other,1293,137,1092
Grampian,201711,Other,70,NA,NA
Grampian,201711,Other,5,NA,NA
Grampian,201711,Other,17,NA,NA
Grampian,201711,Other,1210,NA,NA
Grampian,201711,Other,585,NA,NA
Grampian,201711,Other,244,NA,NA
Grampian,201711,Other,121,NA,NA
Grampian,201711,Other,284,NA,NA
Grampian,201711,Other,1849,376,1427
Grampian,201711,Other,37,NA,NA
Grampian,201711,Other,16,NA,NA
Grampian,201711,Other,79,NA,NA
Grampian,201711,Other,12,NA,NA
Grampian,201711,Other,50,NA,NA
Grampian,201711,Other,29,NA,NA
Greater Glasgow and Clyde,201711,Other,1321,202,1019
Greater Glasgow and Clyde,201711,Other,2645,676,1702
Greater Glasgow and Clyde,201711,Other,5145,1491,3445
Greater Glasgow and Clyde,201711,Other,7617,2212,4905
Greater Glasgow and Clyde,201711,Other,1508,2,1405
Greater Glasgow and Clyde,201711,Other,2627,1,2325
Greater Glasgow and Clyde,201711,Other,8222,2611,5316
Greater Glasgow and Clyde,201711,Other,5946,1213,4694
Highland,201711,Other,619,NA,NA
Highland,201711,Other,125,NA,NA
Highland,201711,Other,318,NA,NA
Highland,201711,Other,594,160,409
Highland,201711,Other,462,NA,NA
Highland,201711,Other,179,NA,NA
Highland,201711,Other,548,150,397
Highland,201711,Other,26,NA,NA
Highland,201711,Other,2728,711,2006
Highland,201711,Other,301,NA,NA
Highland,201711,Other,60,NA,NA
Highland,201711,Other,609,120,484
Highland,201711,Other,305,NA,NA
Highland,201711,Other,151,NA,NA
Highland,201711,Other,41,NA,NA
Highland,201711,Other,161,NA,NA
Highland,201711,Other,309,NA,NA
Highland,201711,Other,98,NA,NA
Highland,201711,Other,151,NA,NA
Lanarkshire,201711,Other,5619,1778,3698
Lanarkshire,201711,Other,54,NA,NA
Lanarkshire,201711,Other,64,NA,NA
Lanarkshire,201711,Other,5167,1528,3541
Lanarkshire,201711,Other,5847,1781,3844
Lothian,201711,Other,128,NA,NA
Lothian,201711,Other,3867,1094,2739
Lothian,201711,Other,4300,835,3380
Lothian,201711,Other,9725,2916,6686
Lothian,201711,Other,4824,638,4183
Orkney,201711,Other,454,110,339
Shetland,201711,Other,588,157,426
Tayside,201711,Other,4046,1277,2469
Tayside,201711,Other,1905,330,1290
Tayside,201711,Other,29,0,27
Tayside,201711,Other,239,0,228
Tayside,201711,Other,1145,0,1062
Tayside,201711,Other,176,0,165
Tayside,201711,Other,67,0,61
Tayside,201711,Other,375,0,355
Tayside,201711,Other,140,0,133
Tayside,201711,Other,333,0,317
Western Isles,201711,Other,33,NA,NA
Western Isles,201711,Other,497,157,325
Western Isles,201711,Other,111,8,102
Ayrshire and Arran,201712,Winter,162,NA,NA
Ayrshire and Arran,201712,Winter,63,NA,NA
Ayrshire and Arran,201712,Winter,6012,2337,3430
Ayrshire and Arran,201712,Winter,3253,987,2144
Ayrshire and Arran,201712,Winter,56,NA,NA
Borders,201712,Winter,8,NA,NA
Borders,201712,Winter,81,NA,NA
Borders,201712,Winter,7,NA,NA
Borders,201712,Winter,32,NA,NA
Borders,201712,Winter,2623,903,1482
Dumfries and Galloway,201712,Winter,19,NA,NA
Dumfries and Galloway,201712,Winter,34,NA,NA
Dumfries and Galloway,201712,Winter,1,NA,NA
Dumfries and Galloway,201712,Winter,10,0,8
Dumfries and Galloway,201712,Winter,1130,90,903
Dumfries and Galloway,201712,Winter,2850,1036,1674
Fife,201712,Winter,5529,1732,3565
Fife,201712,Winter,121,1,112
Fife,201712,Winter,195,0,184
Fife,201712,Winter,1630,16,1435
Forth Valley,201712,Winter,1427,1,1027
Forth Valley,201712,Winter,5569,1758,2780
Grampian,201712,Winter,5344,1480,3473
Grampian,201712,Winter,1262,143,1023
Grampian,201712,Winter,82,NA,NA
Grampian,201712,Winter,4,NA,NA
Grampian,201712,Winter,38,NA,NA
Grampian,201712,Winter,1410,NA,NA
Grampian,201712,Winter,771,NA,NA
Grampian,201712,Winter,276,NA,NA
Grampian,201712,Winter,141,NA,NA
Grampian,201712,Winter,244,NA,NA
Grampian,201712,Winter,2096,470,1541
Grampian,201712,Winter,47,NA,NA
Grampian,201712,Winter,8,NA,NA
Grampian,201712,Winter,98,NA,NA
Grampian,201712,Winter,20,NA,NA
Grampian,201712,Winter,80,NA,NA
Grampian,201712,Winter,38,NA,NA
Greater Glasgow and Clyde,201712,Winter,1372,240,1030
Greater Glasgow and Clyde,201712,Winter,2908,857,1851
Greater Glasgow and Clyde,201712,Winter,5927,1958,3671
Greater Glasgow and Clyde,201712,Winter,8061,2439,5047
Greater Glasgow and Clyde,201712,Winter,1460,0,1340
Greater Glasgow and Clyde,201712,Winter,2481,1,2196
Greater Glasgow and Clyde,201712,Winter,8848,2904,5550
Greater Glasgow and Clyde,201712,Winter,5944,1208,4688
Highland,201712,Winter,721,NA,NA
Highland,201712,Winter,116,NA,NA
Highland,201712,Winter,370,NA,NA
Highland,201712,Winter,595,164,415
Highland,201712,Winter,563,NA,NA
Highland,201712,Winter,215,NA,NA
Highland,201712,Winter,608,177,427
Highland,201712,Winter,49,NA,NA
Highland,201712,Winter,3009,773,2213
Highland,201712,Winter,400,NA,NA
Highland,201712,Winter,43,NA,NA
Highland,201712,Winter,705,134,568
Highland,201712,Winter,377,NA,NA
Highland,201712,Winter,193,NA,NA
Highland,201712,Winter,63,NA,NA
Highland,201712,Winter,126,NA,NA
Highland,201712,Winter,395,NA,NA
Highland,201712,Winter,98,NA,NA
Highland,201712,Winter,63,NA,NA
Lanarkshire,201712,Winter,6049,2063,3804
Lanarkshire,201712,Winter,67,NA,NA
Lanarkshire,201712,Winter,47,NA,NA
Lanarkshire,201712,Winter,5552,1675,3757
Lanarkshire,201712,Winter,6187,1887,4058
Lothian,201712,Winter,222,NA,NA
Lothian,201712,Winter,4054,1199,2812
Lothian,201712,Winter,4841,1063,3650
Lothian,201712,Winter,10171,3097,6884
Lothian,201712,Winter,4740,650,4085
Orkney,201712,Winter,504,154,340
Shetland,201712,Winter,709,180,518
Tayside,201712,Winter,4351,1490,2517
Tayside,201712,Winter,2177,448,1372
Tayside,201712,Winter,28,0,27
Tayside,201712,Winter,321,0,299
Tayside,201712,Winter,1339,0,1213
Tayside,201712,Winter,219,0,207
Tayside,201712,Winter,121,0,110
Tayside,201712,Winter,541,0,522
Tayside,201712,Winter,136,0,122
Tayside,201712,Winter,364,0,347
Western Isles,201712,Winter,47,NA,NA
Western Isles,201712,Winter,580,164,393
Western Isles,201712,Winter,130,6,124
Ayrshire and Arran,201801,Winter,182,NA,NA
Ayrshire and Arran,201801,Winter,46,NA,NA
Ayrshire and Arran,201801,Winter,5422,1992,3171
Ayrshire and Arran,201801,Winter,2840,848,1874
Ayrshire and Arran,201801,Winter,73,NA,NA
Borders,201801,Winter,7,NA,NA
Borders,201801,Winter,70,NA,NA
Borders,201801,Winter,11,NA,NA
Borders,201801,Winter,56,NA,NA
Borders,201801,Winter,2392,862,1354
Dumfries and Galloway,201801,Winter,16,NA,NA
Dumfries and Galloway,201801,Winter,35,NA,NA
Dumfries and Galloway,201801,Winter,8,0,8
Dumfries and Galloway,201801,Winter,967,77,784
Dumfries and Galloway,201801,Winter,2686,902,1666
Fife,201801,Winter,5289,1671,3406
Fife,201801,Winter,92,1,89
Fife,201801,Winter,213,1,202
Fife,201801,Winter,1440,6,1305
Forth Valley,201801,Winter,1338,0,978
Forth Valley,201801,Winter,4956,1529,2602
Grampian,201801,Winter,4812,1402,3057
Grampian,201801,Winter,1158,113,983
Grampian,201801,Winter,94,NA,NA
Grampian,201801,Winter,9,NA,NA
Grampian,201801,Winter,33,NA,NA
Grampian,201801,Winter,1372,NA,NA
Grampian,201801,Winter,683,NA,NA
Grampian,201801,Winter,242,NA,NA
Grampian,201801,Winter,103,NA,NA
Grampian,201801,Winter,269,NA,NA
Grampian,201801,Winter,1992,454,1470
Grampian,201801,Winter,50,NA,NA
Grampian,201801,Winter,6,NA,NA
Grampian,201801,Winter,84,NA,NA
Grampian,201801,Winter,7,NA,NA
Grampian,201801,Winter,79,NA,NA
Grampian,201801,Winter,50,NA,NA
Greater Glasgow and Clyde,201801,Winter,1354,236,1042
Greater Glasgow and Clyde,201801,Winter,2628,805,1682
Greater Glasgow and Clyde,201801,Winter,5449,1926,3263
Greater Glasgow and Clyde,201801,Winter,7336,2198,4656
Greater Glasgow and Clyde,201801,Winter,1525,0,1419
Greater Glasgow and Clyde,201801,Winter,2518,0,2245
Greater Glasgow and Clyde,201801,Winter,7747,2645,4735
Greater Glasgow and Clyde,201801,Winter,4769,1017,3735
Greater Glasgow and Clyde,201801,Winter,567,0,540
Highland,201801,Winter,665,NA,NA
Highland,201801,Winter,108,NA,NA
Highland,201801,Winter,296,NA,NA
Highland,201801,Winter,590,175,397
Highland,201801,Winter,435,NA,NA
Highland,201801,Winter,155,NA,NA
Highland,201801,Winter,583,193,385
Highland,201801,Winter,34,NA,NA
Highland,201801,Winter,2763,770,1972
Highland,201801,Winter,332,NA,NA
Highland,201801,Winter,42,NA,NA
Highland,201801,Winter,663,133,526
Highland,201801,Winter,362,NA,NA
Highland,201801,Winter,187,NA,NA
Highland,201801,Winter,51,NA,NA
Highland,201801,Winter,123,NA,NA
Highland,201801,Winter,334,NA,NA
Highland,201801,Winter,145,NA,NA
Highland,201801,Winter,69,NA,NA
Lanarkshire,201801,Winter,5421,2041,3265
Lanarkshire,201801,Winter,56,NA,NA
Lanarkshire,201801,Winter,55,NA,NA
Lanarkshire,201801,Winter,4992,1653,3241
Lanarkshire,201801,Winter,5622,1894,3588
Lothian,201801,Winter,118,NA,NA
Lothian,201801,Winter,4029,1146,2864
Lothian,201801,Winter,4374,1015,3267
Lothian,201801,Winter,9587,2951,6463
Lothian,201801,Winter,3812,521,3290
Orkney,201801,Winter,454,144,309
Shetland,201801,Winter,605,174,418
Tayside,201801,Winter,3860,1328,2256
Tayside,201801,Winter,1835,360,1175
Tayside,201801,Winter,29,0,27
Tayside,201801,Winter,258,0,241
Tayside,201801,Winter,1140,0,1039
Tayside,201801,Winter,142,0,136
Tayside,201801,Winter,76,0,64
Tayside,201801,Winter,432,0,420
Tayside,201801,Winter,130,0,121
Tayside,201801,Winter,305,0,284
Western Isles,201801,Winter,40,NA,NA
Western Isles,201801,Winter,540,164,360
Western Isles,201801,Winter,117,14,101
Ayrshire and Arran,201802,Winter,179,NA,NA
Ayrshire and Arran,201802,Winter,36,NA,NA
Ayrshire and Arran,201802,Winter,5185,1909,3005
Ayrshire and Arran,201802,Winter,2649,811,1728
Ayrshire and Arran,201802,Winter,61,NA,NA
Borders,201802,Winter,8,NA,NA
Borders,201802,Winter,52,NA,NA
Borders,201802,Winter,9,NA,NA
Borders,201802,Winter,45,NA,NA
Borders,201802,Winter,2143,723,1236
Dumfries and Galloway,201802,Winter,15,NA,NA
Dumfries and Galloway,201802,Winter,28,NA,NA
Dumfries and Galloway,201802,Winter,20,0,19
Dumfries and Galloway,201802,Winter,991,80,791
Dumfries and Galloway,201802,Winter,2316,760,1469
Fife,201802,Winter,4766,1482,3130
Fife,201802,Winter,123,1,116
Fife,201802,Winter,256,0,248
Fife,201802,Winter,1446,12,1296
Forth Valley,201802,Winter,1326,2,1021
Forth Valley,201802,Winter,4611,1403,2549
Grampian,201802,Winter,4381,1181,2921
Grampian,201802,Winter,1149,118,978
Grampian,201802,Winter,65,NA,NA
Grampian,201802,Winter,7,NA,NA
Grampian,201802,Winter,28,NA,NA
Grampian,201802,Winter,1196,NA,NA
Grampian,201802,Winter,561,NA,NA
Grampian,201802,Winter,197,NA,NA
Grampian,201802,Winter,118,NA,NA
Grampian,201802,Winter,250,NA,NA
Grampian,201802,Winter,1765,365,1362
Grampian,201802,Winter,51,NA,NA
Grampian,201802,Winter,12,NA,NA
Grampian,201802,Winter,80,NA,NA
Grampian,201802,Winter,8,NA,NA
Grampian,201802,Winter,54,NA,NA
Grampian,201802,Winter,39,NA,NA
Greater Glasgow and Clyde,201802,Winter,1278,189,1008
Greater Glasgow and Clyde,201802,Winter,2401,690,1575
Greater Glasgow and Clyde,201802,Winter,4950,1650,3061
Greater Glasgow and Clyde,201802,Winter,6884,2070,4368
Greater Glasgow and Clyde,201802,Winter,1450,0,1337
Greater Glasgow and Clyde,201802,Winter,2514,0,2248
Greater Glasgow and Clyde,201802,Winter,7312,2468,4539
Greater Glasgow and Clyde,201802,Winter,5137,1081,4016
Greater Glasgow and Clyde,201802,Winter,520,0,493
Highland,201802,Winter,643,NA,NA
